i_init,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA,reach_list_FB,reach_list_BA
0.1784,1039,1191,14.24632753223479,29.817254698058406,12.173913043478262,17.583333333333332,7,4
0.1784,1036,1203,22.69355713730714,30.15310317946227,11.521739130434783,18.208333333333332,8,4
0.1784,991,1170,21.932070707070704,31.08952234569807,11.285714285714286,16.958333333333332,7,3
0.1784,1261,1168,15.236792731976598,29.280873134453696,20.833333333333332,16.875,5,3
0.1784,1049,1193,13.628495951417005,31.70478012078012,11.958333333333334,17.24,7,4
0.1784,1087,1188,16.551377678693857,30.799852242341085,14.173913043478262,17.12,8,4
0.1784,1045,1193,21.30129142300195,32.18974990683729,13.227272727272727,17.2,11,4
0.1784,1072,1166,17.43397186147186,31.289638481084133,13.608695652173912,16.75,7,4
0.1784,1126,1203,12.84762483654789,32.48918584825235,16.636363636363637,17.36,6,3
0.1889,1217,1235,16.419720906818803,30.96520677626816,17.333333333333332,18.0,10,3
0.1889,1225,1221,14.753805208973379,30.894354683925485,17.5,16.64,8,3
0.1889,1318,1202,17.309656040197133,30.79789423539423,20.44,16.416666666666668,9,4
0.1889,959,1235,18.00463203463203,30.469439300842527,7.428571428571429,16.653846153846153,6,3
0.1889,1114,1245,21.22546042571618,31.533080483705486,13.041666666666666,17.916666666666668,6,3
0.1889,906,1232,24.140082972582974,31.855210216029185,6.055555555555555,16.96,7,4
0.1889,1167,1244,16.532798282087757,32.00882330725876,15.652173913043478,17.52,8,4
0.1889,1111,1193,19.849393861212747,31.79723151799331,12.48,15.64,9,3
0.1889,1184,1258,17.59151595835467,30.146012131778726,15.833333333333334,17.384615384615383,6,4
0.1889,1131,1214,20.773228062026114,30.0037282815224,14.304347826086957,16.36,12,4
0.1889,1265,1212,19.224263747693954,29.106153570691124,18.56,16.791666666666668,9,4
0.1889,1156,1226,15.444639194139194,31.407924575424566,15.478260869565217,16.384615384615383,11,3
0.1889,1229,1191,13.00945868842987,31.487048051801032,18.304347826086957,16.083333333333332,6,3
0.1889,1276,1250,16.738846715041493,30.075154761904763,18.88,17.52,6,3
0.1889,1265,1213,11.893253865428704,32.84019733207968,18.56,16.2,9,3
0.1889,1041,1232,16.021509358088302,29.604264367211737,10.521739130434783,16.92,9,4
0.1889,1228,1248,13.26911429392174,32.07716716133944,17.541666666666668,17.88,6,4
0.1889,1082,1220,21.673630443630444,30.80991452991453,11.956521739130435,16.88,8,3
0.1889,1146,1219,18.12622743541861,31.08045806317865,14.041666666666666,16.44,6,4
0.1889,977,1234,10.671656815836382,31.02677246827247,8.5,17.12,8,3
0.1995,1041,1263,18.43418317793318,29.7880488955489,9.571428571428571,18.727272727272727,7,3
0.1995,1361,1277,12.339686661438522,32.0844541044541,22.52173913043478,17.4,10,4
0.1995,1234,1277,13.642086940836942,30.55143331930832,16.166666666666668,17.791666666666668,5,3
0.1995,1010,1274,19.73648962148962,32.674364241806565,8.238095238095237,17.0,12,3
0.1995,1335,1277,15.248699292172798,30.892805375507738,20.083333333333332,16.46153846153846,5,4
0.1995,994,1281,20.53600649350649,29.910399530229153,7.65,17.48,5,4
0.1995,1128,1272,13.767354791584793,30.20989744064322,12.304347826086957,17.16,8,4
0.1995,1167,1242,20.982552438662278,30.90277986776106,13.91304347826087,16.25,7,3
0.1995,1189,1277,11.863773621714797,30.409034045876155,14.5,17.2,5,4
0.1995,1191,1246,10.826691316322659,30.749938697408986,14.04,15.84,7,3
0.1995,1081,1260,16.499459706959705,30.865802736908165,10.772727272727273,16.52,7,3
0.1995,1177,1281,15.319696826737076,30.15032773109244,13.583333333333334,17.28,9,4
0.1995,1126,1266,15.838425925325518,30.537925326485105,13.333333333333334,16.153846153846153,6,3
0.1995,1526,1275,14.919503412177828,31.43606079708976,26.0,16.653846153846153,5,4
0.1995,1097,1305,20.39392684610076,30.879144637121975,11.636363636363637,17.92,9,4
0.1995,1052,1288,16.516122319373093,30.63393494354284,11.61111111111111,18.208333333333332,4,4
0.1995,1270,1272,16.922568651925094,31.33092264752791,17.333333333333332,18.17391304347826,11,4
0.1995,1328,1292,14.838490356668984,30.200641072058364,20.782608695652176,17.92,6,3
0.1995,1107,1288,20.03145469233284,30.33130552353661,11.909090909090908,17.48,5,4
0.1995,1111,1251,15.253064917653154,31.10509268946538,12.523809523809524,16.2,5,4
0.21,1322,1327,15.886079083368088,30.96499381567377,18.652173913043477,16.76923076923077,7,3
0.21,1202,1312,15.19947511929673,31.116153092043067,13.25,16.23076923076923,6,3
0.21,1171,1318,17.155354813315338,30.303731313092953,11.458333333333334,17.2,9,3
0.21,1111,1319,14.061622495151905,29.468621116966194,10.363636363636363,17.36,7,3
0.21,1358,1312,13.245547879139986,31.413454045954047,19.5,16.6,6,3
0.21,1377,1289,17.361185217221802,30.89250353575098,19.52,15.88,7,4
0.21,1257,1286,18.68565656343583,31.614759120142374,15.041666666666666,15.84,5,3
0.21,1341,1310,13.974868138859375,31.494025974025977,18.708333333333332,16.72,7,3
0.21,1296,1269,17.827916287629424,31.857018895449716,16.12,16.347826086956523,8,3
0.21,1165,1308,19.458271853877118,29.78149136118236,11.32,17.291666666666668,6,4
0.21,1211,1283,17.204885681135682,31.246971891715695,13.583333333333334,15.68,6,4
0.21,1281,1275,15.032129851143008,30.703256593742527,16.5,15.48,5,3
0.21,1186,1276,19.65318319763972,29.616826415414646,13.857142857142858,15.958333333333334,6,4
0.21,1379,1320,13.075478164344895,30.848646406858137,19.72,17.36,6,3
0.21,1356,1342,11.382767546463198,30.061658106026528,19.291666666666668,17.76,7,4
0.21,1187,1315,16.30914941942116,30.85433512258455,12.583333333333334,16.26923076923077,7,3
0.21,1338,1307,14.52729946312417,30.42271172382156,18.416666666666668,16.68,9,4
0.21,1338,1296,15.876910783191997,29.408071306268102,18.375,16.04,6,3
0.21,1235,1332,15.241761597848555,30.803950486157316,14.25,17.56,6,3
0.21,1180,1292,17.23578269120652,30.855447204841944,13.136363636363637,16.791666666666668,6,3
