decay_rate,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA
0.1889,147,61,15.031392496392495,43.983333333333334,6.625,1.5625
0.1995,179,36,26.193392857142857,27.3,9.428571428571429,0.0
0.1995,125,213,6.368674136321195,38.80801587301587,5.733333333333333,7.434782608695652
0.1995,48,50,7.1,21.43333333333333,4.0,1.4444444444444444
0.1995,177,118,21.474169719169716,35.90452380952381,8.117647058823529,4.052631578947368
0.1995,178,146,18.900716783216783,45.98607142857143,8.875,5.142857142857143
0.1995,147,181,21.496944444444445,34.145674603174605,7.357142857142857,6.2727272727272725
0.1995,86,140,46.12878787878788,46.414920634920634,4.9,4.904761904761905
0.1995,179,139,24.18922619047619,37.153888888888886,6.85,4.947368421052632
0.1995,45,139,34.34666666666667,39.46666666666666,2.3333333333333335,4.454545454545454
0.1995,180,89,17.153071895424837,44.21666666666666,8.5625,2.7777777777777777
0.1995,67,133,11.922222222222222,69.30047619047619,3.4444444444444446,4.380952380952381
0.1995,157,59,16.8998489010989,29.916666666666668,6.9375,1.3846153846153846
0.1995,160,100,17.0968253968254,41.68333333333333,6.722222222222222,3.15
0.1995,132,69,7.576277056277055,50.208333333333336,7.153846153846154,1.8333333333333333
0.1995,147,164,23.952034632034632,45.09287157287157,6.6875,6.368421052631579
0.1995,140,62,14.330654761904762,33.71666666666666,5.555555555555555,1.9166666666666667
0.1995,162,121,9.418207282913164,55.430714285714295,8.2,4.222222222222222
0.1995,28,183,6.275,41.12745670995672,0.0,6.428571428571429
0.1995,61,91,10.984722222222222,40.151666666666664,7.0,3.4
0.1995,49,140,10.5,39.780833333333334,2.0,4.714285714285714
0.21,154,194,16.73753787878788,39.89085497835499,7.0625,6.863636363636363
0.21,71,87,11.386666666666667,37.858333333333334,3.3,2.764705882352941
0.21,131,46,10.142286096256685,15.1,6.066666666666666,0.75
0.21,154,200,17.80218253968254,45.433565323565325,7.25,7.0
0.21,110,115,34.33292207792208,36.64476190476191,5.214285714285714,3.95
0.21,36,142,3.3773809523809524,39.90392857142857,0.0,4.904761904761905
0.21,123,68,7.041832611832612,20.93333333333333,7.545454545454546,1.6666666666666667
0.21,57,141,16.618333333333332,43.69571428571429,3.0,4.8
0.21,129,53,8.035555555555558,28.05833333333333,8.9,1.6
0.21,154,147,12.277661782661784,44.882261904761904,8.142857142857142,5.095238095238095
0.21,94,58,20.847727272727273,33.28333333333334,5.0,1.3846153846153846
0.21,119,63,8.344761904761906,24.3,6.833333333333333,2.0833333333333335
0.21,142,74,7.790186202686202,32.31666666666666,7.285714285714286,1.85
0.21,85,48,20.553809523809527,38.2,5.875,0.8888888888888888
0.21,98,106,27.166428571428572,38.43214285714286,4.615384615384615,3.2
0.21,168,87,20.247534165181225,36.24333333333333,7.9375,3.4
0.21,178,45,18.358024475524477,27.333333333333336,8.411764705882353,2.0
0.21,171,85,20.98364801864802,38.85,7.764705882352941,2.4
0.21,132,171,12.691382783882784,40.42309523809524,6.4,5.565217391304348
0.21,53,75,14.658333333333331,32.32666666666667,4.0,2.4285714285714284
