i,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA,reach_list_FB,reach_list_BA
2.1842,356,877,29.275617715617717,37.897464146512505,12.24,29.77777777777778,7,5
2.1842,333,714,19.211833474486276,39.31927716365103,13.136363636363637,23.85185185185185,4,5
2.1842,405,692,20.325495961573548,37.43248502101763,14.458333333333334,22.62962962962963,6,5
2.1842,216,954,29.42570393374741,39.455664123152935,8.55,32.77777777777778,4,4
2.1842,353,843,17.8112810342106,39.2097713266966,13.652173913043478,28.74074074074074,5,5
2.1842,152,844,11.196365121806299,39.57295170218025,7.4,28.59259259259259,4,5
2.1842,429,894,19.90656178735126,34.07965721596388,15.708333333333334,29.962962962962962,7,5
2.1842,433,707,17.989361482720177,37.83522099880795,15.4,23.40740740740741,4,5
2.1842,300,716,35.09272742544768,41.422557997557995,10.75,23.666666666666668,8,5
2.1842,244,606,30.18247294372294,53.77654761904762,10.0,19.535714285714285,6,6
2.1842,255,828,9.370258556802673,40.98491154086889,10.75,27.666666666666668,6,5
2.1842,225,883,25.415609154347543,39.80471318154709,10.705882352941176,30.296296296296298,3,5
2.1842,510,485,28.344795541972964,31.958333333333336,18.12,15.5,7,6
2.1842,466,933,28.738783341414923,37.1031870400291,16.2,32.18518518518518,7,5
2.1842,324,887,12.037794455028976,35.528304147930484,14.25,30.59259259259259,3,4
2.1842,445,918,22.73846120235338,37.72320813173754,16.541666666666668,31.14814814814815,5,4
2.2895,391,839,26.212647980039286,37.65016535007915,14.208333333333334,28.037037037037038,6,4
2.2895,257,919,10.086578698071438,36.90853947514929,12.823529411764707,31.0,4,5
2.2895,477,955,25.35662142432566,38.364868343573995,17.04,32.32142857142857,6,5
2.2895,251,827,19.920394327894325,44.48971797240699,8.541666666666666,27.59259259259259,7,5
2.2895,314,824,11.4724616801659,38.1550013174318,13.8,27.703703703703702,2,5
2.2895,337,818,31.67120996936787,39.73358946608947,11.68,26.928571428571427,6,5
2.2895,206,902,23.031269841269843,42.26640453788098,8.944444444444445,30.40740740740741,4,5
2.2895,450,911,14.278880013406171,37.55254089848144,15.653846153846153,31.0,7,5
2.2895,432,656,23.094405144430375,45.6439683600713,17.043478260869566,22.0,6,6
2.2895,515,972,24.905207871493584,38.80160674292113,17.96153846153846,33.03703703703704,6,5
2.2895,206,895,32.22776334776334,37.29307635431205,8.631578947368421,30.666666666666668,2,5
2.2895,492,825,13.101431264813618,37.51854622389105,17.76,27.40740740740741,8,5
2.2895,314,923,13.102980699855701,39.29279047690815,16.058823529411764,31.925925925925927,3,5
2.2895,720,795,21.51750817084823,37.54548278834848,26.76,26.555555555555557,7,5
2.2895,242,809,38.1418981018981,40.07731789949181,9.090909090909092,27.37037037037037,5,6
2.2895,116,694,14.55225108225108,37.75795766488413,7.0,22.74074074074074,4,5
2.2895,520,950,20.291175894300896,37.482765953127156,18.88,32.44444444444444,7,4
2.2895,384,766,19.688858294848828,36.787804352510236,14.956521739130435,25.444444444444443,6,6
2.2895,119,836,12.199992784992784,35.23932695822176,6.833333333333333,28.37037037037037,3,5
2.2895,146,592,18.024642857142858,37.95089743589743,6.111111111111111,18.703703703703702,5,5
2.3947,102,880,13.981923076923078,41.6127772373825,9.428571428571429,29.11111111111111,3,5
2.3947,240,1038,37.01577520518697,38.28565864763662,10.944444444444445,35.55555555555556,2,5
2.3947,426,838,26.807483497811297,38.073881006594306,17.318181818181817,28.296296296296298,4,5
2.3947,420,692,20.93763986013986,38.698545751633986,14.76,22.88888888888889,6,5
2.3947,456,1079,25.249814270152505,35.05577861820442,16.0,36.925925925925924,5,5
2.3947,270,953,8.315443510737628,38.45957599465494,10.952380952380953,32.55555555555556,6,5
2.3947,380,908,18.935904262404257,43.95385882779077,14.521739130434783,30.333333333333332,5,5
2.3947,298,709,29.576675986848397,40.05511961722489,10.5,23.185185185185187,7,5
2.3947,265,943,10.108399750427132,40.8101614918312,14.866666666666667,32.03703703703704,7,5
2.3947,602,996,25.570619638531404,37.49233535092358,21.64,33.666666666666664,8,5
2.3947,500,941,20.512306721056724,38.02042058433691,17.5,31.321428571428573,7,5
2.3947,165,844,20.84484126984127,39.18261591478697,5.545454545454546,28.296296296296298,7,5
2.3947,448,751,20.263228804998274,39.78576007326008,15.92,24.555555555555557,9,6
2.3947,531,935,24.159780410227945,34.83470040431928,19.24,30.928571428571427,10,5
2.3947,329,760,12.591181002501333,40.587658730158736,16.055555555555557,25.0,3,6
2.3947,431,906,18.47289415940683,37.260185395275734,16.041666666666668,30.925925925925927,9,5
2.3947,380,1027,19.34748497453101,37.46303133204255,14.0,35.0,6,4
2.3947,348,910,12.106989102851172,39.12895839805323,14.523809523809524,30.51851851851852,4,6
2.3947,518,926,23.44145007546732,42.48970130645076,18.8,31.59259259259259,9,5
2.3947,315,961,37.16864516129033,38.19837771332361,11.333333333333334,33.148148148148145,6,4
2.5,522,775,24.272958996590578,40.08560173160173,18.384615384615383,26.074074074074073,8,5
2.5,654,991,26.103714286049627,36.79130828381039,22.296296296296298,33.0,8,5
2.5,358,943,38.44419322059314,43.156391829947715,12.48,31.925925925925927,8,5
2.5,504,949,19.162196601697875,35.137416509671056,18.08,31.88888888888889,7,5
2.5,339,936,12.15736936474408,38.70377713371899,15.631578947368421,31.74074074074074,2,5
2.5,379,931,12.806319769762492,38.33732152466299,15.318181818181818,31.48148148148148,5,5
2.5,270,1096,10.358030770315253,37.31937326788886,11.3,37.96296296296296,6,4
2.5,253,1046,20.461837606837605,37.686954188930706,8.5,37.15384615384615,8,5
2.5,510,863,24.064381255998903,38.33839576370085,17.692307692307693,29.37037037037037,6,5
2.5,853,963,24.515583357050694,39.10576859407294,30.884615384615383,32.333333333333336,5,4
2.5,530,1072,22.897166819277107,37.200511858738274,18.615384615384617,36.96296296296296,7,4
2.5,355,957,12.807940305308728,39.548075778932834,15.8,32.666666666666664,5,5
2.5,505,883,23.825570879424834,39.37123792466741,17.8,29.666666666666668,7,6
2.5,505,861,31.601168088204695,39.82265106015106,16.96153846153846,29.037037037037038,7,5
2.5,559,979,22.63492380416385,37.891830961683375,19.653846153846153,32.535714285714285,6,5
2.5,123,835,11.732988677988677,43.07901681651681,7.0,28.333333333333332,3,6
2.5,552,1090,14.399611835228034,38.58251083510886,19.307692307692307,37.888888888888886,9,5
2.5,563,920,24.672526333641134,38.19765226408289,20.68,31.51851851851852,7,6
2.5,330,1041,12.364376985435339,41.953902874115634,16.11111111111111,35.666666666666664,3,5
2.5,449,891,19.255946598455772,38.10376351126351,16.04,29.703703703703702,6,5
